Bevölkerung nach Alter, Geschlecht und Gemeinden, 2012-2015 | population by age, sex and lau2, 2012-2015;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;AGE_GROUP;POP_TOTAL;POP_MALE;POP_FEMALE;YEAR
AT1;AT12;AT122;31827;Raach am Hochgebirge;60_64;18;9;9;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;65_69;14;6;8;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;70_74;8;4;4;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;75_79;13;3;10;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;80_84;14;6;8;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;85_89;12;4;8;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;90_94;2;0;2;2012
AT1;AT12;AT122;31827;Raach am Hochgebirge;95_;0;0;0;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;0_4;107;52;55;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;5_9;119;51;68;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;10_14;111;56;55;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;15_19;130;68;62;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;20_24;123;64;59;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;25_29;125;49;76;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;30_34;128;62;66;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;35_39;152;71;81;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;40_44;221;122;99;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;45_49;201;101;100;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;50_54;202;98;104;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;55_59;161;79;82;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;60_64;183;98;85;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;65_69;174;79;95;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;70_74;222;114;108;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;75_79;115;46;69;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;80_84;119;47;72;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;85_89;74;18;56;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;90_94;23;5;18;2012
AT1;AT12;AT122;31829;Reichenau an der Rax;95_;3;2;1;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;0_4;18;9;9;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;5_9;31;14;17;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;10_14;14;9;5;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;15_19;24;9;15;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;20_24;22;11;11;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;25_29;19;10;9;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;30_34;30;15;15;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;35_39;21;10;11;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;40_44;35;19;16;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;45_49;26;17;9;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;50_54;21;10;11;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;55_59;22;9;13;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;60_64;26;14;12;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;65_69;18;10;8;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;70_74;21;10;11;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;75_79;8;3;5;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;80_84;11;6;5;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;85_89;10;3;7;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;90_94;3;2;1;2012
AT1;AT12;AT122;31830;St. Corona am Wechsel;95_;2;0;2;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;0_4;98;50;48;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;5_9;93;45;48;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;10_14;85;41;44;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;15_19;125;70;55;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;20_24;117;71;46;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;25_29;127;71;56;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;30_34;108;51;57;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;35_39;136;68;68;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;40_44;137;65;72;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;45_49;165;82;83;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;50_54;147;71;76;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;55_59;117;59;58;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;60_64;134;63;71;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;65_69;81;39;42;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;70_74;102;54;48;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;75_79;58;24;34;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;80_84;44;17;27;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;85_89;18;1;17;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;90_94;7;1;6;2012
AT1;AT12;AT122;31831;St. Egyden am Steinfeld;95_;3;1;2;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;0_4;83;33;50;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;5_9;98;48;50;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;10_14;111;63;48;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;15_19;109;59;50;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;20_24;114;65;49;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;25_29;117;55;62;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;30_34;116;59;57;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;35_39;117;62;55;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;40_44;139;71;68;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;45_49;168;82;86;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;50_54;134;66;68;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;55_59;132;73;59;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;60_64;96;46;50;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;65_69;66;28;38;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;70_74;93;37;56;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;75_79;74;39;35;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;80_84;69;25;44;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;85_89;46;11;35;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;90_94;15;4;11;2012
AT1;AT12;AT122;31832;Scheiblingkirchen-Thernberg;95_;4;1;3;2012
AT1;AT12;AT122;31833;Schottwien;0_4;37;16;21;2012
AT1;AT12;AT122;31833;Schottwien;5_9;37;20;17;2012
AT1;AT12;AT122;31833;Schottwien;10_14;35;15;20;2012
AT1;AT12;AT122;31833;Schottwien;15_19;49;26;23;2012
AT1;AT12;AT122;31833;Schottwien;20_24;45;25;20;2012
AT1;AT12;AT122;31833;Schottwien;25_29;36;18;18;2012
AT1;AT12;AT122;31833;Schottwien;30_34;47;28;19;2012
AT1;AT12;AT122;31833;Schottwien;35_39;26;13;13;2012
AT1;AT12;AT122;31833;Schottwien;40_44;68;30;38;2012
AT1;AT12;AT122;31833;Schottwien;45_49;63;32;31;2012
AT1;AT12;AT122;31833;Schottwien;50_54;47;25;22;2012
AT1;AT12;AT122;31833;Schottwien;55_59;39;24;15;2012
AT1;AT12;AT122;31833;Schottwien;60_64;32;20;12;2012
AT1;AT12;AT122;31833;Schottwien;65_69;32;11;21;2012
AT1;AT12;AT122;31833;Schottwien;70_74;51;18;33;2012
AT1;AT12;AT122;31833;Schottwien;75_79;29;14;15;2012
AT1;AT12;AT122;31833;Schottwien;80_84;20;8;12;2012
AT1;AT12;AT122;31833;Schottwien;85_89;12;5;7;2012
AT1;AT12;AT122;31833;Schottwien;90_94;5;0;5;2012
AT1;AT12;AT122;31833;Schottwien;95_;3;2;1;2012
AT1;AT12;AT122;31834;Schrattenbach;0_4;22;11;11;2012
AT1;AT12;AT122;31834;Schrattenbach;5_9;14;9;5;2012
AT1;AT12;AT122;31834;Schrattenbach;10_14;15;9;6;2012
AT1;AT12;AT122;31834;Schrattenbach;15_19;22;7;15;2012
AT1;AT12;AT122;31834;Schrattenbach;20_24;19;10;9;2012
AT1;AT12;AT122;31834;Schrattenbach;25_29;27;17;10;2012
AT1;AT12;AT122;31834;Schrattenbach;30_34;15;6;9;2012
AT1;AT12;AT122;31834;Schrattenbach;35_39;27;13;14;2012
AT1;AT12;AT122;31834;Schrattenbach;40_44;35;21;14;2012
AT1;AT12;AT122;31834;Schrattenbach;45_49;21;8;13;2012
AT1;AT12;AT122;31834;Schrattenbach;50_54;26;14;12;2012
AT1;AT12;AT122;31834;Schrattenbach;55_59;26;17;9;2012
AT1;AT12;AT122;31834;Schrattenbach;60_64;40;17;23;2012
AT1;AT12;AT122;31834;Schrattenbach;65_69;19;10;9;2012
AT1;AT12;AT122;31834;Schrattenbach;70_74;11;5;6;2012
AT1;AT12;AT122;31834;Schrattenbach;75_79;12;4;8;2012
AT1;AT12;AT122;31834;Schrattenbach;80_84;14;4;10;2012
AT1;AT12;AT122;31834;Schrattenbach;85_89;6;2;4;2012
AT1;AT12;AT122;31834;Schrattenbach;90_94;2;0;2;2012
AT1;AT12;AT122;31834;Schrattenbach;95_;0;0;0;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;0_4;98;49;49;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;5_9;95;48;47;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;10_14;96;58;38;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;15_19;111;60;51;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;20_24;120;59;61;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;25_29;114;46;68;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;30_34;118;53;65;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;35_39;151;62;89;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;40_44;145;57;88;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;45_49;203;94;109;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;50_54;141;69;72;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;55_59;128;54;74;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;60_64;107;49;58;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;65_69;79;38;41;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;70_74;68;32;36;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;75_79;53;23;30;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;80_84;33;11;22;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;85_89;34;13;21;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;90_94;4;2;2;2012
AT1;AT12;AT122;31835;Schwarzau am Steinfeld;95_;1;0;1;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;0_4;27;16;11;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;5_9;29;16;13;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;10_14;29;12;17;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;15_19;48;23;25;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;20_24;37;21;16;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;25_29;37;19;18;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;30_34;28;20;8;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;35_39;41;20;21;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;40_44;51;27;24;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;45_49;60;31;29;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;50_54;51;29;22;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;55_59;52;30;22;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;60_64;56;31;25;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;65_69;48;21;27;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;70_74;37;21;16;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;75_79;27;11;16;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;80_84;11;5;6;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;85_89;24;7;17;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;90_94;10;2;8;2012
AT1;AT12;AT122;31836;Schwarzau im Gebirge;95_;0;0;0;2012
AT1;AT12;AT122;31837;Seebenstein;0_4;52;28;24;2012
AT1;AT12;AT122;31837;Seebenstein;5_9;62;27;35;2012
AT1;AT12;AT122;31837;Seebenstein;10_14;56;32;24;2012
AT1;AT12;AT122;31837;Seebenstein;15_19;76;42;34;2012
AT1;AT12;AT122;31837;Seebenstein;20_24;77;34;43;2012
AT1;AT12;AT122;31837;Seebenstein;25_29;100;47;53;2012
AT1;AT12;AT122;31837;Seebenstein;30_34;84;43;41;2012
AT1;AT12;AT122;31837;Seebenstein;35_39;79;45;34;2012
AT1;AT12;AT122;31837;Seebenstein;40_44;108;51;57;2012
AT1;AT12;AT122;31837;Seebenstein;45_49;120;53;67;2012
AT1;AT12;AT122;31837;Seebenstein;50_54;128;65;63;2012
AT1;AT12;AT122;31837;Seebenstein;55_59;74;34;40;2012
AT1;AT12;AT122;31837;Seebenstein;60_64;71;35;36;2012
AT1;AT12;AT122;31837;Seebenstein;65_69;69;37;32;2012
AT1;AT12;AT122;31837;Seebenstein;70_74;51;23;28;2012
AT1;AT12;AT122;31837;Seebenstein;75_79;40;12;28;2012
AT1;AT12;AT122;31837;Seebenstein;80_84;35;16;19;2012
AT1;AT12;AT122;31837;Seebenstein;85_89;21;7;14;2012
AT1;AT12;AT122;31837;Seebenstein;90_94;9;2;7;2012
AT1;AT12;AT122;31837;Seebenstein;95_;2;1;1;2012
AT1;AT12;AT122;31838;Semmering;0_4;20;14;6;2012
AT1;AT12;AT122;31838;Semmering;5_9;9;4;5;2012
AT1;AT12;AT122;31838;Semmering;10_14;19;9;10;2012
AT1;AT12;AT122;31838;Semmering;15_19;24;19;5;2012
AT1;AT12;AT122;31838;Semmering;20_24;19;8;11;2012
AT1;AT12;AT122;31838;Semmering;25_29;24;10;14;2012
AT1;AT12;AT122;31838;Semmering;30_34;32;21;11;2012
AT1;AT12;AT122;31838;Semmering;35_39;25;15;10;2012
AT1;AT12;AT122;31838;Semmering;40_44;33;17;16;2012
AT1;AT12;AT122;31838;Semmering;45_49;50;28;22;2012
AT1;AT12;AT122;31838;Semmering;50_54;47;24;23;2012
AT1;AT12;AT122;31838;Semmering;55_59;35;16;19;2012
AT1;AT12;AT122;31838;Semmering;60_64;46;22;24;2012
AT1;AT12;AT122;31838;Semmering;65_69;30;13;17;2012
AT1;AT12;AT122;31838;Semmering;70_74;48;17;31;2012
AT1;AT12;AT122;31838;Semmering;75_79;28;15;13;2012
AT1;AT12;AT122;31838;Semmering;80_84;20;4;16;2012
AT1;AT12;AT122;31838;Semmering;85_89;28;5;23;2012
AT1;AT12;AT122;31838;Semmering;90_94;9;3;6;2012
AT1;AT12;AT122;31838;Semmering;95_;3;0;3;2012
AT1;AT12;AT122;31839;Ternitz;0_4;651;341;310;2012
AT1;AT12;AT122;31839;Ternitz;5_9;706;366;340;2012
AT1;AT12;AT122;31839;Ternitz;10_14;752;405;347;2012
AT1;AT12;AT122;31839;Ternitz;15_19;805;428;377;2012
AT1;AT12;AT122;31839;Ternitz;20_24;838;412;426;2012
AT1;AT12;AT122;31839;Ternitz;25_29;834;417;417;2012
AT1;AT12;AT122;31839;Ternitz;30_34;833;436;397;2012
AT1;AT12;AT122;31839;Ternitz;35_39;843;399;444;2012
AT1;AT12;AT122;31839;Ternitz;40_44;1210;593;617;2012
AT1;AT12;AT122;31839;Ternitz;45_49;1256;641;615;2012
AT1;AT12;AT122;31839;Ternitz;50_54;1047;504;543;2012
AT1;AT12;AT122;31839;Ternitz;55_59;928;464;464;2012
AT1;AT12;AT122;31839;Ternitz;60_64;950;437;513;2012
AT1;AT12;AT122;31839;Ternitz;65_69;849;372;477;2012
AT1;AT12;AT122;31839;Ternitz;70_74;888;411;477;2012
AT1;AT12;AT122;31839;Ternitz;75_79;573;256;317;2012
AT1;AT12;AT122;31839;Ternitz;80_84;498;190;308;2012
AT1;AT12;AT122;31839;Ternitz;85_89;253;69;184;2012
AT1;AT12;AT122;31839;Ternitz;90_94;94;26;68;2012
AT1;AT12;AT122;31839;Ternitz;95_;9;2;7;2012
AT1;AT12;AT122;31840;Thomasberg;0_4;69;33;36;2012
AT1;AT12;AT122;31840;Thomasberg;5_9;59;35;24;2012
AT1;AT12;AT122;31840;Thomasberg;10_14;58;29;29;2012
AT1;AT12;AT122;31840;Thomasberg;15_19;72;41;31;2012
AT1;AT12;AT122;31840;Thomasberg;20_24;72;39;33;2012
AT1;AT12;AT122;31840;Thomasberg;25_29;83;40;43;2012
AT1;AT12;AT122;31840;Thomasberg;30_34;82;43;39;2012
AT1;AT12;AT122;31840;Thomasberg;35_39;89;45;44;2012
AT1;AT12;AT122;31840;Thomasberg;40_44;86;43;43;2012
AT1;AT12;AT122;31840;Thomasberg;45_49;108;62;46;2012
AT1;AT12;AT122;31840;Thomasberg;50_54;85;48;37;2012
AT1;AT12;AT122;31840;Thomasberg;55_59;70;37;33;2012
AT1;AT12;AT122;31840;Thomasberg;60_64;62;27;35;2012
AT1;AT12;AT122;31840;Thomasberg;65_69;55;27;28;2012
AT1;AT12;AT122;31840;Thomasberg;70_74;60;28;32;2012
AT1;AT12;AT122;31840;Thomasberg;75_79;54;25;29;2012
AT1;AT12;AT122;31840;Thomasberg;80_84;28;14;14;2012
AT1;AT12;AT122;31840;Thomasberg;85_89;19;5;14;2012
AT1;AT12;AT122;31840;Thomasberg;90_94;5;2;3;2012
AT1;AT12;AT122;31840;Thomasberg;95_;1;0;1;2012
AT1;AT12;AT122;31841;Trattenbach;0_4;28;12;16;2012
AT1;AT12;AT122;31841;Trattenbach;5_9;25;14;11;2012
AT1;AT12;AT122;31841;Trattenbach;10_14;20;7;13;2012
AT1;AT12;AT122;31841;Trattenbach;15_19;25;10;15;2012
AT1;AT12;AT122;31841;Trattenbach;20_24;37;19;18;2012
AT1;AT12;AT122;31841;Trattenbach;25_29;42;20;22;2012
AT1;AT12;AT122;31841;Trattenbach;30_34;39;19;20;2012
AT1;AT12;AT122;31841;Trattenbach;35_39;28;14;14;2012
AT1;AT12;AT122;31841;Trattenbach;40_44;32;18;14;2012
AT1;AT12;AT122;31841;Trattenbach;45_49;41;25;16;2012
AT1;AT12;AT122;31841;Trattenbach;50_54;56;28;28;2012
AT1;AT12;AT122;31841;Trattenbach;55_59;49;23;26;2012
AT1;AT12;AT122;31841;Trattenbach;60_64;29;15;14;2012
AT1;AT12;AT122;31841;Trattenbach;65_69;12;7;5;2012
AT1;AT12;AT122;31841;Trattenbach;70_74;25;17;8;2012
AT1;AT12;AT122;31841;Trattenbach;75_79;16;6;10;2012
AT1;AT12;AT122;31841;Trattenbach;80_84;21;8;13;2012
AT1;AT12;AT122;31841;Trattenbach;85_89;11;4;7;2012
AT1;AT12;AT122;31841;Trattenbach;90_94;5;0;5;2012
AT1;AT12;AT122;31841;Trattenbach;95_;0;0;0;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;0_4;8;3;5;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;5_9;13;6;7;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;10_14;4;2;2;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;15_19;9;4;5;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;20_24;6;3;3;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;25_29;10;5;5;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;30_34;12;5;7;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;35_39;6;3;3;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;40_44;18;8;10;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;45_49;16;7;9;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;50_54;12;8;4;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;55_59;8;5;3;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;60_64;15;6;9;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;65_69;10;5;5;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;70_74;12;4;8;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;75_79;8;7;1;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;80_84;4;3;1;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;85_89;2;2;0;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;90_94;2;0;2;2012
AT1;AT12;AT122;31842;Bürg-Vöstenhof;95_;2;0;2;2012
AT1;AT12;AT122;31843;Warth;0_4;55;30;25;2012
AT1;AT12;AT122;31843;Warth;5_9;71;33;38;2012
AT1;AT12;AT122;31843;Warth;10_14;69;35;34;2012
AT1;AT12;AT122;31843;Warth;15_19;78;34;44;2012
AT1;AT12;AT122;31843;Warth;20_24;100;54;46;2012
AT1;AT12;AT122;31843;Warth;25_29;81;40;41;2012
AT1;AT12;AT122;31843;Warth;30_34;86;44;42;2012
AT1;AT12;AT122;31843;Warth;35_39;87;47;40;2012
AT1;AT12;AT122;31843;Warth;40_44;107;53;54;2012
AT1;AT12;AT122;31843;Warth;45_49;137;69;68;2012
AT1;AT12;AT122;31843;Warth;50_54;143;73;70;2012
AT1;AT12;AT122;31843;Warth;55_59;101;59;42;2012
AT1;AT12;AT122;31843;Warth;60_64;97;44;53;2012
AT1;AT12;AT122;31843;Warth;65_69;90;46;44;2012
AT1;AT12;AT122;31843;Warth;70_74;86;42;44;2012
AT1;AT12;AT122;31843;Warth;75_79;57;26;31;2012
AT1;AT12;AT122;31843;Warth;80_84;49;22;27;2012
AT1;AT12;AT122;31843;Warth;85_89;23;10;13;2012
AT1;AT12;AT122;31843;Warth;90_94;4;1;3;2012
AT1;AT12;AT122;31843;Warth;95_;0;0;0;2012
AT1;AT12;AT122;31844;Wartmannstetten;0_4;65;42;23;2012
AT1;AT12;AT122;31844;Wartmannstetten;5_9;76;40;36;2012
AT1;AT12;AT122;31844;Wartmannstetten;10_14;79;40;39;2012
AT1;AT12;AT122;31844;Wartmannstetten;15_19;88;44;44;2012
AT1;AT12;AT122;31844;Wartmannstetten;20_24;91;49;42;2012
AT1;AT12;AT122;31844;Wartmannstetten;25_29;99;47;52;2012
AT1;AT12;AT122;31844;Wartmannstetten;30_34;89;40;49;2012
AT1;AT12;AT122;31844;Wartmannstetten;35_39;100;56;44;2012
AT1;AT12;AT122;31844;Wartmannstetten;40_44;132;67;65;2012
AT1;AT12;AT122;31844;Wartmannstetten;45_49;148;81;67;2012
AT1;AT12;AT122;31844;Wartmannstetten;50_54;129;59;70;2012
AT1;AT12;AT122;31844;Wartmannstetten;55_59;132;75;57;2012
AT1;AT12;AT122;31844;Wartmannstetten;60_64;95;45;50;2012
AT1;AT12;AT122;31844;Wartmannstetten;65_69;73;37;36;2012
AT1;AT12;AT122;31844;Wartmannstetten;70_74;77;37;40;2012
AT1;AT12;AT122;31844;Wartmannstetten;75_79;51;21;30;2012
AT1;AT12;AT122;31844;Wartmannstetten;80_84;51;20;31;2012
AT1;AT12;AT122;31844;Wartmannstetten;85_89;19;5;14;2012
AT1;AT12;AT122;31844;Wartmannstetten;90_94;2;2;0;2012
AT1;AT12;AT122;31844;Wartmannstetten;95_;1;0;1;2012
AT1;AT12;AT122;31845;Willendorf;0_4;32;18;14;2012
AT1;AT12;AT122;31845;Willendorf;5_9;39;22;17;2012
AT1;AT12;AT122;31845;Willendorf;10_14;51;28;23;2012
AT1;AT12;AT122;31845;Willendorf;15_19;54;28;26;2012
AT1;AT12;AT122;31845;Willendorf;20_24;40;22;18;2012
AT1;AT12;AT122;31845;Willendorf;25_29;41;18;23;2012
AT1;AT12;AT122;31845;Willendorf;30_34;52;24;28;2012
AT1;AT12;AT122;31845;Willendorf;35_39;60;26;34;2012
AT1;AT12;AT122;31845;Willendorf;40_44;94;47;47;2012
AT1;AT12;AT122;31845;Willendorf;45_49;107;47;60;2012
AT1;AT12;AT122;31845;Willendorf;50_54;90;52;38;2012
AT1;AT12;AT122;31845;Willendorf;55_59;54;21;33;2012
AT1;AT12;AT122;31845;Willendorf;60_64;58;28;30;2012
AT1;AT12;AT122;31845;Willendorf;65_69;34;22;12;2012
AT1;AT12;AT122;31845;Willendorf;70_74;37;13;24;2012
AT1;AT12;AT122;31845;Willendorf;75_79;28;10;18;2012
AT1;AT12;AT122;31845;Willendorf;80_84;25;11;14;2012
AT1;AT12;AT122;31845;Willendorf;85_89;10;2;8;2012
AT1;AT12;AT122;31845;Willendorf;90_94;3;0;3;2012
AT1;AT12;AT122;31845;Willendorf;95_;1;0;1;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;0_4;61;32;29;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;5_9;94;48;46;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;10_14;83;44;39;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;15_19;95;45;50;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;20_24;103;62;41;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;25_29;127;64;63;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;30_34;116;64;52;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;35_39;104;51;53;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;40_44;121;72;49;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;45_49;127;64;63;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;50_54;116;53;63;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;55_59;118;62;56;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;60_64;104;52;52;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;65_69;84;42;42;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;70_74;86;28;58;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;75_79;56;25;31;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;80_84;58;16;42;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;85_89;33;11;22;2012
AT1;AT12;AT122;31846;Wimpassing im Schwarzatale;90_94;10;4;6;2012
